LAMMPS data file via write_data, version 2 Aug 2023, timestep = 1512, units = metal

500 atoms
5 atom types

-1.4448328840527822 16.444832884052776 xlo xhi
-1.467819530990201 16.46781953099027 ylo yhi
-1.4537190155301654 16.453719015530165 zlo zhi

Masses

1 58.933
2 58.69
3 51.96
4 55.847
5 54.94

Atoms # atomic

23 5 5.739989816814023 2.0990390300573583 2.135124422199024 0 0 0
2 5 0.3329385773773902 0.29009092801924524 -1.4449595729191618 0 0 0
20 2 5.72999566007995 -1.4649462004488782 2.1367090034421254 0 1 0
22 4 2.1259271892537397 2.098018219363417 2.095382511618337 0 0 0
10 2 5.719612315801028 0.30528741549194033 0.3240087396399209 0 0 0
8 2 2.124009403393511 0.3179783587698391 0.3199397425073514 0 0 0
261 4 7.497476967929761 2.11666278687653 0.30186468933793537 0 0 0
12 2 0.3339395779634375 2.126685110042617 0.31831840043055626 0 0 0
19 2 3.9527261139075636 0.33496150322989215 2.1079468198123417 0 0 0
14 3 3.91920410277897 2.0638988029995433 0.32736689436617805 0 0 0
17 3 0.31671177316714727 0.3388956191080554 2.0551126928889576 0 0 0
26 4 3.930622545038023 -1.4655944589488783 3.887430630866316 0 1 0
38 2 5.700518709058931 2.14418947364047 5.686155947245199 0 0 0
27 5 2.112671019682646 0.3038131302370213 3.9606316615693022 0 0 0
29 5 0.361076152876307 2.1614505912733355 3.970186240864807 0 0 0
45 1 3.915965028019558 2.1330562698895927 7.492277217911055 0 0 0
32 2 0.35564992038469195 0.30974100156774265 5.736078932178577 0 0 0
33 1 2.1260801831445817 -1.4646293092276463 5.714003083683884 0 0 0
34 3 3.933615776813138 0.36943859560094877 5.750807202310241 0 0 0
37 1 2.1316959826642914 2.1000936042109473 5.747036272545081 0 0 0
35 4 5.7203267614696465 -1.435176343838343 5.69775653723906 0 1 0
28 1 5.728526457080021 0.35181832075208375 3.8896573694160566 0 0 0
30 5 3.8916838138832497 2.0904223599135356 3.913653908840988 0 0 0
24 2 0.3438587444084132 -1.4602210354412257 3.9359659926666755 0 1 0
51 3 3.8985815604100154 0.327898398804971 9.301451550292857 0 0 0
55 3 5.704194685543212 0.31341543571604186 11.146345123422684 0 0 0
58 4 2.128280816940839 2.137249445105047 9.286791758059712 0 0 0
44 1 0.3358131852813406 2.101107658331734 7.510819089188253 0 0 0
57 2 0.3184398930279595 2.111397791584548 11.06936079476592 0 0 0
47 2 0.3258154631965813 0.31290810754419357 9.277307453300761 0 0 0
60 3 5.647428888304976 2.1656486692804973 9.358105693264568 0 0 0
49 3 -1.432574089002181 0.2755700182756851 11.047695953902862 0 0 0
59 2 3.9001094974368384 2.1409093487143647 11.095216400341158 0 0 0
53 3 2.055216416785261 0.31327896151960083 11.043789597275367 0 0 0
56 2 -1.4426252619189741 2.0773653759457575 9.281710184818198 0 0 0
43 4 5.7396387930105215 0.37548730782953876 7.529649085485739 0 0 0
39 1 0.3371984686983447 -1.4461312909648605 7.508878951062036 0 1 0
42 1 2.122255617070783 0.31894325475599816 7.508102622118107 0 0 0
41 5 3.9048628335058018 -1.448243555930123 7.508813455589501 0 1 0
75 3 5.646203694517532 2.1968407798744005 12.89984746408485 0 0 0
62 1 0.31638695821124135 0.3073806997948608 12.85166698686132 0 0 0
71 5 -1.4334440407683917 2.097775205261023 12.863702787085742 0 0 0
64 2 -1.4414503490708181 0.314765367371294 14.625726102192017 0 0 0
6 3 3.8936028130824796 0.2678686375975573 16.453493435957174 0 0 0
68 4 2.1062879937710455 0.29416292265905786 14.656155261795375 0 0 0
74 1 3.9205141398833283 2.1192291925134206 14.697333908418868 0 0 0
72 2 0.3228668225327799 2.1068281569998706 14.647083789464379 0 0 0
73 5 2.1155781613935605 2.114309263765771 12.880172793409562 0 0 0
66 3 3.8820236216911415 0.27012173949020496 12.854580760524417 0 0 0
70 5 5.728029008626023 0.25507090517361347 14.595897872107091 0 0 0
15 3 5.718457235031861 2.08860226186377 16.387263780767135 0 0 0
11 5 -1.4240768514621867 2.1381401582199935 16.45342837041869 0 0 0
13 3 2.0828756318961217 2.1273571975891135 16.419105638544625 0 0 0
251 2 7.479727242259159 0.2938108783085907 16.43440786846263 0 0 -1
87 3 3.862489159253503 3.953652621851365 2.162240560659592 0 0 0
326 1 7.454645601377017 3.9119149615060977 -1.4527842407828462 0 0 0
79 4 2.157133654453153 3.9533476831314456 0.27631715286380865 0 0 0
84 5 3.920142650954161 5.76756234323905 0.29487433801703833 0 0 0
82 1 0.32783062846798255 5.702551730975417 0.2741372812684151 0 0 0
80 5 5.692961028150977 3.9258790758610345 0.3078194730822665 0 0 0
86 5 0.3880273192784263 3.96253081288476 2.1134004580400734 0 0 0
